"GEO_ID","NAME","P6_001N","P6_001NA","P6_002N","P6_002NA","P6_003N","P6_003NA","P6_004N","P6_004NA","P6_005N","P6_005NA","P6_006N","P6_006NA","P6_007N","P6_007NA",
"0500000US20029","Cloud County, Kansas","9455","null","8727","null","169","null","174","null","72","null","16","null","297","null",
"0500000US20031","Coffey County, Kansas","8794","null","8166","null","104","null","248","null","77","null","3","null","196","null",
"0500000US20033","Comanche County, Kansas","1788","null","1640","null","31","null","48","null","10","null","9","null","50","null",
"0500000US20035","Cowley County, Kansas","38058","null","30666","null","1483","null","2183","null","707","null","248","null","2771","null",
"0500000US20037","Crawford County, Kansas","42335","null","35674","null","1643","null","1756","null","661","null","225","null","2376","null",
"0500000US20039","Decatur County, Kansas","2902","null","2715","null","36","null","72","null","24","null","3","null","52","null",
"0500000US20041","Dickinson County, Kansas","19479","null","17841","null","301","null","460","null","169","null","32","null","676","null",
"0500000US20043","Doniphan County, Kansas","7871","null","7031","null","379","null","231","null","48","null","27","null","155","null",
"0500000US20045","Douglas County, Kansas","130068","null","102713","null","8070","null","6585","null","6196","null","226","null","6278","null",
"0500000US20047","Edwards County, Kansas","3186","null","2659","null","40","null","76","null","10","null","5","null","396","null",
"0500000US20049","Elk County, Kansas","2661","null","2393","null","43","null","124","null","24","null","12","null","65","null",
"0500000US20051","Ellis County, Kansas","30655","null","27099","null","656","null","525","null","514","null","129","null","1732","null",
"0500000US20053","Ellsworth County, Kansas","6709","null","5958","null","296","null","184","null","76","null","7","null","188","null",
"0500000US20055","Finney County, Kansas","47274","null","28249","null","1859","null","1069","null","1712","null","70","null","14315","null",
"0500000US20057","Ford County, Kansas","41003","null","23383","null","1283","null","1452","null","560","null","52","null","14273","null",
"0500000US20059","Franklin County, Kansas","27872","null","24935","null","669","null","1060","null","212","null","27","null","969","null",
"0500000US20061","Geary County, Kansas","42135","null","26176","null","8052","null","1348","null","2235","null","734","null","3590","null",
"0500000US20063","Gove County, Kansas","2879","null","2655","null","29","null","73","null","33","null","8","null","81","null",
"0500000US20065","Graham County, Kansas","2548","null","2307","null","74","null","61","null","30","null","21","null","55","null",
"0500000US20067","Grant County, Kansas","8822","null","5625","null","60","null","340","null","42","null","16","null","2739","null",
"0500000US20069","Gray County, Kansas","6123","null","5322","null","43","null","95","null","17","null","7","null","639","null",
"0500000US20071","Greeley County, Kansas","1410","null","1170","null","22","null","33","null","13","null","8","null","164","null",
"0500000US20073","Greenwood County, Kansas","6430","null","5852","null","77","null","301","null","52","null","2","null","146","null",
"0500000US20075","Hamilton County, Kansas","2863","null","1921","null","29","null","56","null","20","null","3","null","834","null",
"0500000US20077","Harper County, Kansas","5812","null","5137","null","62","null","249","null","41","null","12","null","311","null",
"0500000US20079","Harvey County, Kansas","36872","null","31273","null","1152","null","1130","null","423","null","40","null","2854","null",
"0500000US20081","Haskell County, Kansas","4161","null","3176","null","48","null","69","null","10","null","7","null","851","null",
"0500000US20083","Hodgeman County, Kansas","1824","null","1662","null","25","null","41","null","27","null","4","null","65","null",
"0500000US20085","Jackson County, Kansas","14261","null","11659","null","210","null","1897","null","66","null","33","null","396","null",
"0500000US20087","Jefferson County, Kansas","19552","null","17923","null","250","null","724","null","116","null","55","null","484","null",
"0500000US20089","Jewell County, Kansas","3090","null","2883","null","28","null","63","null","32","null","8","null","76","null",
"0500000US20091","Johnson County, Kansas","665707","null","524486","null","38047","null","14782","null","40829","null","1120","null","46443","null",
"0500000US20093","Kearny County, Kansas","4776","null","3392","null","99","null","126","null","46","null","14","null","1099","null",
"0500000US20095","Kingman County, Kansas","7820","null","7243","null","75","null","232","null","50","null","12","null","208","null",
"0500000US20097","Kiowa County, Kansas","2652","null","2347","null","94","null","70","null","35","null","9","null","97","null",
"0500000US20099","Labette County, Kansas","22316","null","18452","null","1397","null","1627","null","178","null","27","null","635","null",
"0500000US20101","Lane County, Kansas","1697","null","1508","null","9","null","37","null","9","null","15","null","119","null",
"0500000US20103","Leavenworth County, Kansas","89456","null","71384","null","8791","null","3037","null","2052","null","321","null","3871","null",
"0500000US20105","Lincoln County, Kansas","3070","null","2847","null","32","null","59","null","19","null","7","null","106","null",
"0500000US20107","Linn County, Kansas","10101","null","9396","null","133","null","330","null","36","null","20","null","186","null",
"0500000US20109","Logan County, Kansas","2933","null","2647","null","25","null","60","null","32","null","11","null","158","null",
"0500000US20111","Lyon County, Kansas","35389","null","26825","null","1005","null","1019","null","758","null","42","null","5740","null",
"0500000US20113","McPherson County, Kansas","32075","null","28643","null","821","null","786","null","368","null","52","null","1405","null",
"0500000US20115","Marion County, Kansas","12371","null","11405","null","228","null","300","null","82","null","13","null","343","null",
"0500000US20117","Marshall County, Kansas","10453","null","9857","null","113","null","187","null","75","null","12","null","209","null",
"0500000US20119","Meade County, Kansas","4493","null","3649","null","75","null","125","null","33","null","5","null","606","null",
"0500000US20121","Miami County, Kansas","36464","null","33063","null","775","null","1196","null","309","null","45","null","1076","null",
"0500000US20123","Mitchell County, Kansas","6055","null","5708","null","69","null","99","null","31","null","8","null","140","null",
"0500000US20125","Montgomery County, Kansas","35114","null","27611","null","2235","null","3111","null","319","null","75","null","1763","null",
"0500000US20127","Morris County, Kansas","5687","null","5261","null","47","null","156","null","29","null","5","null","189","null",
"0500000US20129","Morton County, Kansas","3017","null","2331","null","53","null","87","null","65","null","23","null","458","null",
"0500000US20131","Nemaha County, Kansas","10623","null","10024","null","118","null","162","null","87","null","24","null","208","null",
"0500000US20133","Neosho County, Kansas","17084","null","15216","null","337","null","760","null","152","null","17","null","602","null",
"0500000US20135","Ness County, Kansas","2847","null","2479","null","16","null","60","null","14","null","7","null","271","null",
"0500000US20137","Norton County, Kansas","5741","null","5108","null","258","null","157","null","61","null","15","null","142","null",
"0500000US20139","Osage County, Kansas","16656","null","15515","null","145","null","451","null","121","null","26","null","398","null",
"0500000US20141","Osborne County, Kansas","3651","null","3423","null","40","null","81","null","33","null","4","null","70","null",
"0500000US20143","Ottawa County, Kansas","6062","null","5625","null","113","null","155","null","30","null","16","null","123","null",
